latitude,longitude,area_in_meters,confidence,geometry,full_plus_code
-34.60549312,-58.3859183,1488.3901,0.7843,"POLYGON((-58.3857681063107 -34.6057980298765, -58.3857804784867 -34.6056113614909, -58.3857536342112 -34.6056101451118, -58.3857762095651 -34.6052695336986, -58.3858030537319 -34.6052707500755, -58.3858042975514 -34.6052519834811, -58.3858982307961 -34.6052562397845, -58.3858969869976 -34.6052750063818, -58.3861217809782 -34.605285191956, -58.3861059658899 -34.6055238212933, -58.3860759437461 -34.605522460995, -58.3860675454399 -34.6056491795328, -58.3859355305172 -34.6056431978754, -58.3859341358462 -34.6056642409523, -58.3859120791057 -34.6056632415373, -58.3859027413691 -34.6058041304201, -58.3857681063107 -34.6057980298765))",48Q39JV7+RJ48
-34.60245067,-58.38589647,242.069,0.8634,"POLYGON((-58.3858373 -34.6025597, -58.3858486 -34.6023379, -58.3859556 -34.6023416, -58.3859444 -34.6025634, -58.3858373 -34.6025597))",48Q39JX7+2J9V
-34.61160173,-58.37372959,726.4054,0.7454,"POLYGON((-58.3737568 -34.6117523, -58.3737584 -34.6117286, -58.3736399 -34.6117232, -58.3736502 -34.6115661, -58.3735232 -34.6115603, -58.3735219 -34.6115789, -58.3734657 -34.6115764, -58.37347 -34.6115112, -58.3735262 -34.6115137, -58.3735282 -34.6114841, -58.3738911 -34.6115005, -58.3738741 -34.6117576, -58.3737568 -34.6117523))",48Q39JQG+9G2W
-34.60448792,-58.38530409,71.8832,0.6753,"POLYGON((-58.3852583514368 -34.6045268280757, -58.3852632639286 -34.6044454317628, -58.385349824981 -34.6044490034192, -58.3853449125719 -34.6045303997333, -58.3852583514368 -34.6045268280757))",48Q39JW7+6V4F
-34.60914319,-58.38524151,158.4866,0.7098,"POLYGON((-58.385160536941 -34.6091897651207, -58.3851666413825 -34.6090900882348, -58.3853224855345 -34.6090966126238, -58.3853163812795 -34.6091962895128, -58.385160536941 -34.6091897651207))",48Q39JR7+8WR7
-34.59863396,-58.37796836,43.679,0.7239,"POLYGON((-58.3779284114843 -34.5986602668609, -58.3779327860995 -34.5986036730865, -58.3780083096971 -34.5986076648672, -58.3780039351333 -34.5986642586428, -58.3779284114843 -34.5986602668609))",48Q3CJ2C+GRVJ
-34.60514495,-58.3883605,771.721,0.8001,"POLYGON((-58.3882402341989 -34.6053316711964, -58.3882554355199 -34.6051090215236, -58.3882847040893 -34.6051103876966, -58.3882967175358 -34.6049344284291, -58.3884700022555 -34.6049425167274, -58.3884427884011 -34.6053411256881, -58.3882402341989 -34.6053316711964))",48Q39JV6+WMR7
-34.61155049,-58.38493397,57.3781,0.6657,"POLYGON((-58.3849078048434 -34.6116136168661, -58.3849163187227 -34.6114853652366, -58.3849601510163 -34.6114873542431, -58.3849516372044 -34.6116156058739, -58.3849078048434 -34.6116136168661))",48Q39JQ8+92GR
-34.6085431,-58.38694819,1009.3661,0.8,"POLYGON((-58.3867196 -34.6087535, -58.3867303 -34.608605, -58.3869553 -34.608616, -58.3869713 -34.6083928, -58.3869087 -34.6083897, -58.3869203 -34.6082277, -58.3870865 -34.6082359, -58.3870482 -34.6087696, -58.3867196 -34.6087535))",48Q39JR7+H6M8
-34.59802459,-58.37330179,139.017,0.7267,"POLYGON((-58.3732447365929 -34.5980928985724, -58.3732567188292 -34.597957449854, -58.3733680795182 -34.5979641860297, -58.373362214525 -34.5980304856792, -58.3733405582425 -34.5980291757055, -58.3733344411595 -34.59809832478, -58.3732447365929 -34.5980928985724))",48Q3CJ2G+QMW3
-34.60076612,-58.3776043,68.1013,0.6577,"POLYGON((-58.3775671714032 -34.6007244911205, -58.3776539809275 -34.6007288012664, -58.3776501011503 -34.6007822304162, -58.3776277571356 -34.6007811210285, -58.3776254714047 -34.600812598122, -58.3775610058152 -34.6008093973617, -58.3775671714032 -34.6007244911205))",48Q39JXC+MXR8
-34.6067549,-58.3858348,60.6264,0.6794,"POLYGON((-58.3857631 -34.606773, -58.3857657 -34.6067308, -58.3859065 -34.6067368, -58.3859039 -34.606779, -58.3857631 -34.606773))",48Q39JV7+7MVV
-34.60840718,-58.38736942,272.7186,0.7512,"POLYGON((-58.3873011162872 -34.6085044507515, -58.3873158105357 -34.6082659670954, -58.3873971357485 -34.6082693925887, -58.387388444541 -34.608410450874, -58.3874637297084 -34.608413621904, -58.387457726988 -34.6085110472813, -58.3873011162872 -34.6085044507515))",48Q39JR7+J3JJ
-34.60961686,-58.38296841,191.8453,0.8034,"POLYGON((-58.3829027759381 -34.6096911180069, -58.3829111865332 -34.6095379915349, -58.3830340472569 -34.6095426045333, -58.3830256368872 -34.6096957310082, -58.3829027759381 -34.6096911180069))",48Q39JR8+5R36
-34.59571871,-58.38089182,151.6827,0.7192,"POLYGON((-58.3808327 -34.5957828, -58.3808371 -34.595652, -58.3809509 -34.5956546, -58.3809466 -34.5957854, -58.3808327 -34.5957828))",48Q3CJ39+PJ97
-34.61167982,-58.37429212,162.9792,0.673,"POLYGON((-58.3742246746007 -34.6116236955205, -58.3743792650951 -34.611630663078, -58.3743734088977 -34.6117194812497, -58.3742928279755 -34.611715849408, -58.3742916098918 -34.6117343232115, -58.3742653821667 -34.6117331410964, -58.3742641806458 -34.6117513636144, -58.3742163986055 -34.6117492100076, -58.3742246746007 -34.6116236955205))",48Q39JQG+87GW
-34.60626601,-58.37731251,53.0783,0.6702,"POLYGON((-58.3772502714811 -34.6062720813027, -58.3773436876268 -34.606221064081, -58.3773747410043 -34.6062599371051, -58.3772813248348 -34.6063109543516, -58.3772502714811 -34.6062720813027))",48Q39JVF+F3V9
-34.60593715,-58.38913814,118.784,0.7695,"POLYGON((-58.389124482473 -34.606022720334, -58.3891299013249 -34.605961812292, -58.3891042642153 -34.6059602529546, -58.3891057047784 -34.6059440610288, -58.3890755284083 -34.6059422255907, -58.3890816990593 -34.6058728677041, -58.3891875130428 -34.6058793036704, -58.3891744831135 -34.6060257615289, -58.389124482473 -34.606022720334))",48Q39JV6+J8HG
-34.60358726,-58.38923314,88.0362,0.8071,"POLYGON((-58.3891788419448 -34.6036267696237, -58.3891842485121 -34.6035431757782, -58.3892874347982 -34.603547738545, -58.3892820283341 -34.6036313323924, -58.3891788419448 -34.6036267696237))",48Q39JW6+H86G
-34.59855049,-58.37617446,158.3469,0.7068,"POLYGON((-58.3761238216995 -34.5986359751692, -58.3761367136966 -34.5984605647366, -58.3762250831108 -34.5984650057286, -58.3762121912977 -34.5986404161659, -58.3761238216995 -34.5986359751692))",48Q3CJ2F+HGGV
-34.61169704,-58.38575898,57.9768,0.6879,"POLYGON((-58.3857296121798 -34.611741166353, -58.3857203413074 -34.6116581050611, -58.3857883541391 -34.6116529159653, -58.3857976250783 -34.6117359772507, -58.3857296121798 -34.611741166353))",48Q39JQ7+8MH4
-34.6007826,-58.37276695,54.6169,0.6562,"POLYGON((-58.3727577117159 -34.6007339152225, -58.3728244949535 -34.6007954059074, -58.3727761847243 -34.6008312807343, -58.3727094014963 -34.6007697900215, -58.3727577117159 -34.6007339152225))",48Q39JXG+MVQM
-34.60360957,-58.385838,218.7594,0.849,"POLYGON((-58.3857172062508 -34.6036495181982, -58.385723528671 -34.6035584549745, -58.3859588007086 -34.6035696226997, -58.3859524785446 -34.6036606859294, -58.3857172062508 -34.6036495181982))",48Q39JW7+HM3J
-34.60540454,-58.37957387,138.1346,0.7414,"POLYGON((-58.3795032180009 -34.6054517390706, -58.3795098960259 -34.6053512179882, -58.3796445197654 -34.6053573323506, -58.3796378418995 -34.6054578534363, -58.3795032180009 -34.6054517390706))",48Q39JVC+R5MW
-34.6035408,-58.38815267,15.3445,0.6649,"POLYGON((-58.3881277835374 -34.6035555742765, -58.3881294168284 -34.6035243197626, -58.3881775678155 -34.603526040114, -58.3881759345427 -34.6035572946279, -58.3881277835374 -34.6035555742765))",48Q39JW6+HPQ6
-34.60072599,-58.38366675,1193.0552,0.7312,"POLYGON((-58.3838773 -34.6008242, -58.3838766 -34.6008437, -58.3834098 -34.6008317, -58.3834121 -34.6007715, -58.3833831 -34.6007708, -58.3833859 -34.6006958, -58.3834149 -34.6006965, -58.3834181 -34.6006086, -58.3839379 -34.6006219, -58.3839303 -34.6008256, -58.3838773 -34.6008242))",48Q39JX8+PG4W
-34.61033029,-58.37599839,107.8806,0.7059,"POLYGON((-58.3759316603196 -34.6103718335681, -58.3759369477586 -34.6103008700481, -58.3759725888736 -34.6103026853635, -58.3759744087433 -34.6102782604522, -58.3760586105592 -34.6102825490775, -58.3760515033773 -34.6103779375121, -58.3759316603196 -34.6103718335681))",48Q39JQF+VJ6J
-34.59620675,-58.37711082,80.4266,0.6867,"POLYGON((-58.3770528175003 -34.59623981179, -58.377056681279 -34.5961694883369, -58.3771688161472 -34.5961737013072, -58.3771649524633 -34.5962440247615, -58.3770528175003 -34.59623981179))",48Q3CJ3F+G56M
-34.60547802,-58.38625183,348.2816,0.7574,"POLYGON((-58.3861941407021 -34.6053496868573, -58.3863309251651 -34.605355884365, -58.3863156301528 -34.6055866751105, -58.3862514748207 -34.6055837683481, -58.3862491463899 -34.6056189022083, -58.3861765168487 -34.6056156114541, -58.3861941407021 -34.6053496868573))",48Q39JV7+RF5X
-34.60757078,-58.38332993,394.1244,0.8583,"POLYGON((-58.3832776687293 -34.6077115338229, -58.3832875495635 -34.6075396240238, -58.3832047051418 -34.6075363688008, -58.3832094535741 -34.6074537553797, -58.383417225796 -34.6074619193148, -58.3834025969914 -34.6077164425417, -58.3832776687293 -34.6077115338229))",48Q39JR8+XMF3
-34.5981332,-58.3898133,135.7029,0.7782,"POLYGON((-58.389734962426 -34.598192080781, -58.389737505063 -34.5981534807511, -58.3897629355461 -34.5981546261865, -58.3897682720408 -34.5980736118597, -58.3898860432132 -34.5980789164203, -58.3898807068329 -34.5981599307507, -58.3898347242278 -34.598157859651, -58.3898321816358 -34.5981964596809, -58.389734962426 -34.598192080781))",48Q3CJ26+P3VQ
-34.60074381,-58.38565893,164.4847,0.7894,"POLYGON((-58.3856017882505 -34.6008197612457, -58.3856136423293 -34.6006625813461, -58.3857160666681 -34.6006678629235, -58.3857042127822 -34.6008250428281, -58.3856017882505 -34.6008197612457))",48Q39JX7+PP49
-34.5948849,-58.38899967,22.3165,0.6609,"POLYGON((-58.3889850120588 -34.5948525706681, -58.3890198824523 -34.5948546965284, -58.3890143071556 -34.5949172348215, -58.3889794367359 -34.5949151089603, -58.3889850120588 -34.5948525706681))",48Q3CJ46+2CRJ
-34.60140567,-58.38713181,123.8168,0.7712,"POLYGON((-58.3870444715876 -34.6014412158263, -58.3870474091521 -34.6013779881718, -58.3871087926766 -34.6013799380829, -58.3871097008315 -34.6013603907799, -58.387209571886 -34.6013635632212, -58.3872057263124 -34.6014463381794, -58.3870444715876 -34.6014412158263))",48Q39JX7+C4QQ
-34.59602418,-58.37873255,165.5168,0.766,"POLYGON((-58.3786596666152 -34.5960799457593, -58.3786706836345 -34.5959599519674, -58.3788054317717 -34.5959684119056, -58.3787944149465 -34.5960884057047, -58.3786596666152 -34.5960799457593))",48Q3CJ3C+HGR4
-34.61013159,-58.3820687,18.6914,0.6678,"POLYGON((-58.3820466568424 -34.6101530404455, -58.3820500762672 -34.6101080326112, -58.3820907256305 -34.6101101437232, -58.3820873062276 -34.6101551515576, -58.3820466568424 -34.6101530404455))",48Q39JQ9+W5VQ
-34.6087737,-58.37931416,309.4483,0.8044,"POLYGON((-58.3791540551796 -34.6088150001257, -58.379160354463 -34.6087184139996, -58.3794742715892 -34.6087324094622, -58.3794679726693 -34.6088289955951, -58.3791540551796 -34.6088150001257))",48Q39JRC+F7V5
-34.60009309,-58.39013421,83.6218,0.7287,"POLYGON((-58.3900753107069 -34.6001265917041, -58.3900810454605 -34.600053579973, -58.3901931068056 -34.6000595982778, -58.3901873721491 -34.6001326100118, -58.3900753107069 -34.6001265917041))",48Q39JX5+XW98
-34.59590174,-58.37454372,477.513,0.7084,"POLYGON((-58.3745278 -34.5960337, -58.3745289 -34.5960109, -58.3744422 -34.5960079, -58.3744499 -34.5958575, -58.3744636 -34.595858, -58.3744692 -34.5957486, -58.3746096 -34.5957535, -58.3746033 -34.5958772, -58.374639 -34.5958784, -58.3746377 -34.5959035, -58.374602 -34.5959022, -58.3746005 -34.5959333, -58.3746361 -34.5959345, -58.374635 -34.5959578, -58.3746626 -34.5959587, -58.3746585 -34.5960382, -58.3745278 -34.5960337))",48Q3CJ3G+J5PW
-34.60307117,-58.37756671,99.0571,0.7627,"POLYGON((-58.3775259723346 -34.6031364601745, -58.3775350064229 -34.6030025304412, -58.3776074554239 -34.6030058716648, -58.3775984214514 -34.6031398014006, -58.3775259723346 -34.6031364601745))",48Q39JWC+QXF5
-34.59865393,-58.38629671,51.0075,0.6922,"POLYGON((-58.3862725938492 -34.5986946696922, -58.3862764725556 -34.5986456893865, -58.3862467189119 -34.5986440782898, -58.3862488494373 -34.5986171741236, -58.3863338158181 -34.5986217748542, -58.3863278066451 -34.5986976593277, -58.3862725938492 -34.5986946696922))",48Q3CJ27+GFPW
-34.6120091,-58.37988141,206.5023,0.7529,"POLYGON((-58.3797829207777 -34.6120536302518, -58.3798365083177 -34.6120559406593, -58.379845338999 -34.6119159349099, -58.3799570741332 -34.6119207522583, -58.3799482436383 -34.6120607580111, -58.3798782382103 -34.6120577398122, -58.3798751980704 -34.6121059399089, -58.3797798805826 -34.6121018303475, -58.3797829207777 -34.6120536302518))",48Q39JQC+52XQ
-34.59556158,-58.38816388,238.4442,0.8086,"POLYGON((-58.3880893898537 -34.595627034105, -58.3880917129393 -34.595568845517, -58.3880662836083 -34.5955681512737, -58.3880684550951 -34.5955137603388, -58.3880938844081 -34.5955144545823, -58.3880955844549 -34.5954718717924, -58.3882017107927 -34.5954747690817, -58.3881981353634 -34.5955643292212, -58.3882827629173 -34.595566639517, -58.3882801440038 -34.5956322416909, -58.3880893898537 -34.595627034105))",48Q3CJ36+QPGH
-34.59826801,-58.3903802,46.8568,0.7741,"POLYGON((-58.3903498489166 -34.5983068703271, -58.3903522654259 -34.598227928294, -58.3904105473187 -34.5982291482052, -58.3904081308646 -34.598308090238, -58.3903498489166 -34.5983068703271))",48Q3CJ25+MRX9
-34.60238183,-58.3768133,147.2654,0.7343,"POLYGON((-58.3766974379587 -34.6024051870538, -58.3767045807878 -34.6023413036793, -58.3769291683584 -34.6023584724284, -58.3769220257007 -34.6024223558116, -58.3766974379587 -34.6024051870538))",48Q39JXF+27VQ
-34.60206128,-58.38020095,57.7876,0.7385,"POLYGON((-58.3801636886762 -34.6021003122838, -58.3801678179486 -34.6020197858829, -58.3802382035397 -34.6020222535961, -58.3802340743352 -34.6021027799977, -58.3801636886762 -34.6021003122838))",48Q39JX9+5WFG
-34.60204746,-58.38983907,132.5588,0.7265,"POLYGON((-58.3897783989958 -34.6021019005715, -58.3897856608 -34.6019880531091, -58.3898997504084 -34.6019930286698, -58.38989248876 -34.6021068761358, -58.3897783989958 -34.6021019005715))",48Q39JX6+53M2
-34.59771176,-58.38711038,112.6889,0.7771,"POLYGON((-58.3870514797397 -34.5977594307566, -58.3870435786778 -34.5976718409477, -58.38716928662 -34.5976640869951, -58.3871771878128 -34.5977516767936, -58.3870514797397 -34.5977594307566))",48Q3CJ27+W56F
-34.60582596,-58.37886463,648.6488,0.7462,"POLYGON((-58.3787609 -34.6060074, -58.3787963 -34.6056285, -58.3789819 -34.6056404, -58.3789713 -34.6057546, -58.3789048 -34.6057504, -58.378895 -34.6058552, -58.3789615 -34.6058595, -58.3789465 -34.6060192, -58.3787609 -34.6060074))",48Q39JVC+MF6V
-34.59783711,-58.38794185,185.6234,0.8252,"POLYGON((-58.387863590257 -34.5978959935722, -58.3878582327752 -34.5977834986691, -58.388020104893 -34.5977782271938, -58.3880254625915 -34.5978907220846, -58.387863590257 -34.5978959935722))",48Q3CJ26+VR7H
-34.60635794,-58.37855285,97.9061,0.731,"POLYGON((-58.3785001541201 -34.6064038105177, -58.378503710707 -34.6063094357984, -58.3786055516504 -34.6063120595768, -58.3786019951787 -34.6064064342962, -58.3785001541201 -34.6064038105177))",48Q39JVC+FH4M
-34.6033752,-58.39035464,5.5615,0.7183,"POLYGON((-58.3903447079098 -34.603390464092, -58.3903473595886 -34.6033589535368, -58.3903646184385 -34.6033599465189, -58.3903619667663 -34.6033914570744, -58.3903447079098 -34.603390464092))",48Q39JW5+JVRW
-34.59653568,-58.39012128,97.4997,0.7535,"POLYGON((-58.3900835 -34.5966065, -58.390093 -34.5964619, -58.3901591 -34.5964649, -58.3901495 -34.5966095, -58.3900835 -34.5966065))",48Q3CJ35+9XJC
-34.60155421,-58.38981835,66.6199,0.7907,"POLYGON((-58.3897628437394 -34.6015824373202, -58.3897664366685 -34.601521642711, -58.3898738524521 -34.6015259831285, -58.3898702596014 -34.6015867777385, -58.3897628437394 -34.6015824373202))",48Q39JX6+93FX
-34.59486436,-58.38910626,35.4341,0.7917,"POLYGON((-58.3890668547801 -34.5948855357328, -58.3890699373226 -34.5948396988595, -58.3891456545864 -34.5948431809587, -58.3891425720853 -34.5948890178332, -58.3890668547801 -34.5948855357328))",48Q3CJ46+392G
-34.60435726,-58.38476288,67.6362,0.6617,"POLYGON((-58.3847191039879 -34.6043957101973, -58.3847245869841 -34.6043149953324, -58.3848066669614 -34.6043188073376, -58.3848011840452 -34.6043995222042, -58.3847191039879 -34.6043957101973))",48Q39JW8+735P
-34.60649644,-58.37445179,64.6024,0.7152,"POLYGON((-58.3744242713735 -34.6064444377475, -58.3744870541972 -34.6064477355874, -58.3744793166552 -34.606548440078, -58.3744165337556 -34.6065451422358, -58.3744242713735 -34.6064444377475))",48Q39JVG+C634
-34.59781277,-58.38809963,82.9847,0.6502,"POLYGON((-58.3880773569952 -34.597737376384, -58.3881321956166 -34.5977399792349, -58.3881219091812 -34.5978881724555, -58.388067070462 -34.5978855696024, -58.3880773569952 -34.597737376384))",48Q3CJ26+VQCH
-34.60030714,-58.38821837,277.2191,0.7496,"POLYGON((-58.3881408 -34.6003912, -58.3881476 -34.6002025, -58.388262 -34.6002054, -58.3882591 -34.6002869, -58.3883116 -34.6002882, -58.3883078 -34.6003953, -58.3881408 -34.6003912))",48Q39JX6+VPFJ
-34.60513316,-58.38597916,106.383,0.7071,"POLYGON((-58.3859322248333 -34.6051867147206, -58.3859380427107 -34.6050447457791, -58.3859832890442 -34.6050460134289, -58.3859798422649 -34.6051301234634, -58.3860492834336 -34.6051320689376, -58.3860469124557 -34.6051899278437, -58.3859322248333 -34.6051867147206))",48Q39JV7+WJRP
-34.60997037,-58.37990815,484.645,0.7973,"POLYGON((-58.3799196 -34.6100969, -58.3799242 -34.6100462, -58.3797909 -34.6100381, -58.3797955 -34.6099865, -58.3797656 -34.6099847, -58.3797763 -34.6098643, -58.3800165 -34.609879, -58.3800112 -34.6099377, -58.3800339 -34.6099391, -58.3800193 -34.610103, -58.3799196 -34.6100969))",48Q39JRC+2285
-34.60677184,-58.38386817,41.7461,0.7602,"POLYGON((-58.3838422424096 -34.606813796344, -58.3838461250359 -34.6067284051088, -58.3838940963324 -34.6067298962562, -58.3838902137553 -34.6068152874919, -58.3838422424096 -34.606813796344))",48Q39JV8+7FR2
-34.5965188,-58.38351412,34.8249,0.7741,"POLYGON((-58.3834829151678 -34.5965467979329, -58.3834878931146 -34.5964875081273, -58.3835453258659 -34.5964908054825, -58.3835403479603 -34.5965500952894, -58.3834829151678 -34.5965467979329))",48Q3CJ38+9HX8
-34.60349297,-58.3874555,82.0636,0.7889,"POLYGON((-58.3874118132402 -34.6035403451658, -58.3874167047514 -34.6034427636925, -58.3874991969122 -34.6034455908384, -58.3874943054969 -34.6035431723133, -58.3874118132402 -34.6035403451658))",48Q39JW7+J237
-34.60232595,-58.38064823,79.0498,0.6599,"POLYGON((-58.380603622097 -34.6023703430464, -58.3806083261688 -34.6022785978957, -58.3806928358838 -34.6022815604731, -58.3806881319038 -34.6023733056252, -58.380603622097 -34.6023703430464))",48Q39JX9+3P9V
-34.60447736,-58.38381819,412.1134,0.8183,"POLYGON((-58.3837162 -34.6045958, -58.3837364 -34.6043677, -58.3839485 -34.6043806, -58.3839398 -34.6044792, -58.3838772 -34.6044754, -58.3838657 -34.6046049, -58.3837162 -34.6045958))",48Q39JW8+6F3X
-34.60273208,-58.37907614,49.7139,0.6938,"POLYGON((-58.3790466645205 -34.6026923553601, -58.3791099645363 -34.6026948032989, -58.3791056092402 -34.6027718042247, -58.379042309166 -34.6027693562847, -58.3790466645205 -34.6026923553601))",48Q39JWC+W93P
-34.60573307,-58.38562334,94.5612,0.7904,"POLYGON((-58.3855829724995 -34.6057951505775, -58.3855908952134 -34.6056678794869, -58.3856637101613 -34.6056709783488, -58.3856557875586 -34.6057982494415, -58.3855829724995 -34.6057951505775))",48Q39JV7+PQ2J
-34.59898889,-58.38446232,199.9542,0.6928,"POLYGON((-58.3844531536185 -34.5990648500994, -58.3844549271483 -34.599039941623, -58.3843788619866 -34.5990362383063, -58.3843871310998 -34.5989201034564, -58.384539376106 -34.5989275156312, -58.3845293336974 -34.5990685589623, -58.3844531536185 -34.5990648500994))",48Q3CJ28+C63C
-34.59890073,-58.38364487,86.7319,0.8278,"POLYGON((-58.38355304292 -34.5989193749454, -58.3835568300502 -34.5988722079399, -58.383736709503 -34.5988820834622, -58.3837329224748 -34.5989292504715, -58.38355304292 -34.5989193749454))",48Q3CJ28+CGQV
-34.60559051,-58.38416729,377.7524,0.8494,"POLYGON((-58.3840233147835 -34.6055241331442, -58.3843183236064 -34.6055305332021, -58.3843144625449 -34.6056522146219, -58.3841433442782 -34.6056485023962, -58.3841425431118 -34.6056737495283, -58.3840951673741 -34.6056727217204, -58.3840959685553 -34.6056474745886, -58.3840194532874 -34.605645814565, -58.3840233147835 -34.6055241331442))",48Q39JV8+Q888
-34.60270052,-58.37466929,201.5955,0.8781,"POLYGON((-58.3747344306233 -34.6027225551827, -58.3747319757056 -34.6027607028792, -58.3745747770131 -34.602753786229, -58.3745818353163 -34.6026441083055, -58.374774142891 -34.6026525697048, -58.3747695397425 -34.6027240999359, -58.3747344306233 -34.6027225551827))",48Q39JWG+W48W
-34.60245182,-58.37327605,102.4823,0.8188,"POLYGON((-58.3733493403074 -34.6024869209094, -58.3731902083989 -34.6024805636988, -58.3731930478473 -34.6024319686143, -58.37323124334 -34.6024334945177, -58.373232360995 -34.6024143665089, -58.3733532972901 -34.6024191978142, -58.3733493403074 -34.6024869209094))",48Q39JXG+2M9R
-34.60887029,-58.383134,116.0225,0.7671,"POLYGON((-58.3831026038626 -34.6089121958213, -58.3831060934498 -34.6088735169606, -58.3830234788137 -34.6088684216949, -58.3830268931747 -34.6088305770358, -58.3832168140942 -34.6088422903441, -58.3832099102819 -34.6089188138683, -58.3831026038626 -34.6089121958213))",48Q39JR8+FP54
-34.60444256,-58.37851672,44.0151,0.6504,"POLYGON((-58.3784696629374 -34.6044640891536, -58.3784730917694 -34.6044165724785, -58.378563788655 -34.6044210469658, -58.3785603598747 -34.6044685636421, -58.3784696629374 -34.6044640891536))",48Q39JWC+6HH7
-34.6039626,-58.37640443,46.8557,0.7335,"POLYGON((-58.3763662973384 -34.6039322022742, -58.3764455980553 -34.603935039579, -58.3764425654452 -34.603992989223, -58.3763632646731 -34.6039901519175, -58.3763662973384 -34.6039322022742))",48Q39JWF+CC9C
-34.60184457,-58.38636018,326.7314,0.8496,"POLYGON((-58.3863405 -34.6019996, -58.3863495 -34.6018072, -58.3862088 -34.6018027, -58.3862118 -34.6017385, -58.3864423 -34.6017459, -58.3864302 -34.6020024, -58.3863405 -34.6019996))",48Q39JX7+7F67
-34.61227687,-58.38189666,206.0829,0.7661,"POLYGON((-58.3817826734945 -34.6123193956258, -58.381785500693 -34.6122295064677, -58.3820106455785 -34.6122343466747, -58.3820078186231 -34.6123242358323, -58.3817826734945 -34.6123193956258))",48Q39JQ9+36QV
-34.60678272,-58.38364338,151.9994,0.827,"POLYGON((-58.3835673356993 -34.606830736299, -58.3835736123835 -34.6067285698223, -58.3837194288423 -34.6067346940541, -58.383713152337 -34.606836860534, -58.3835673356993 -34.606830736299))",48Q39JV8+7GQM
-34.60108417,-58.38006112,58.3806,0.732,"POLYGON((-58.380027739874 -34.6010428346476, -58.3800997610591 -34.6010460876722, -58.3800945152582 -34.6011254980174, -58.3800224940046 -34.6011222449902, -58.380027739874 -34.6010428346476))",48Q39JX9+HX8J
-34.60461882,-58.38906151,259.1993,0.7899,"POLYGON((-58.3891833465915 -34.6046692213352, -58.388892698385 -34.6046635112852, -58.3888942811439 -34.6046084345905, -58.3890134467466 -34.6046107757936, -58.3890150297915 -34.6045556863676, -58.3891865120901 -34.6045590552159, -58.3891833465915 -34.6046692213352))",48Q39JW6+5946
-34.60218604,-58.37325713,145.26,0.6842,"POLYGON((-58.3733322243531 -34.6022333916663, -58.3731526816165 -34.6022241751066, -58.3731551910706 -34.6021907517959, -58.3731947137574 -34.6021927806582, -58.3731991199529 -34.602134094308, -58.3733391398324 -34.6021412819987, -58.3733322243531 -34.6022333916663))",48Q39JXG+4MHH
-34.61066298,-58.38191754,138.1537,0.6869,"POLYGON((-58.38187998389 -34.6105866499066, -58.3819787032563 -34.6105907588762, -58.3819725844156 -34.610691250882, -58.3819182900829 -34.6106889910152, -58.381913326736 -34.6107705049009, -58.3818689015406 -34.6107686557958, -58.38187998389 -34.6105866499066))",48Q39JQ9+P6PG
-34.60259641,-58.3884248,235.7814,0.7957,"POLYGON((-58.3883403460976 -34.6026654284157, -58.3883514634814 -34.6025191793522, -58.3885092515509 -34.6025273800699, -58.3884981344437 -34.6026736291413, -58.3883403460976 -34.6026654284157))",48Q39JW6+XJ83
-34.60512468,-58.37671284,138.5624,0.7936,"POLYGON((-58.3766548622546 -34.6051852931818, -58.376663105623 -34.6050592520461, -58.3767708137216 -34.6050640680118, -58.3767625705165 -34.6051901091508, -58.3766548622546 -34.6051852931818))",48Q39JVF+X832
-34.60144097,-58.37283118,79.0421,0.748,"POLYGON((-58.3727596500153 -34.6014654930723, -58.3727634828739 -34.6014098876334, -58.3729027014003 -34.6014164488294, -58.3728988686346 -34.6014720542705, -58.3727596500153 -34.6014654930723))",48Q39JXG+CVF7
-34.61080849,-58.37683722,81.8587,0.7587,"POLYGON((-58.3767933721926 -34.6108560010337, -58.376799678161 -34.6107574299812, -58.3768810576815 -34.6107609887611, -58.3768747518091 -34.6108595598158, -58.3767933721926 -34.6108560010337))",48Q39JQF+M7FJ
-34.60134826,-58.38532329,56.7448,0.7191,"POLYGON((-58.3852775103786 -34.6013781326726, -58.3852814591132 -34.6013146615894, -58.3853690715775 -34.6013183883454, -58.3853651229111 -34.6013818594298, -58.3852775103786 -34.6013781326726))",48Q39JX7+FV74
-34.5967556,-58.3888663,197.9508,0.7855,"POLYGON((-58.3888243741542 -34.5968559429451, -58.3888311722958 -34.5967407370731, -58.388798676477 -34.5967394258418, -58.388803323429 -34.5966606758614, -58.3889193793765 -34.5966653587711, -58.3889093735248 -34.5968349276903, -58.3889354838606 -34.5968359812374, -58.3889340448517 -34.5968603681759, -58.3888243741542 -34.5968559429451))",48Q3CJ36+7FRM
-34.60050594,-58.37289485,136.9395,0.8613,"POLYGON((-58.3728360203555 -34.6005648616243, -58.3728447878528 -34.6004417237728, -58.3729536793019 -34.6004470249159, -58.3729449119674 -34.6005701627714, -58.3728360203555 -34.6005648616243))",48Q39JXG+QRXM
-34.59636031,-58.38363949,383.0325,0.7284,"POLYGON((-58.3835775 -34.596232, -58.3837433 -34.5962393, -58.3837367 -34.5963406, -58.3836943 -34.5963387, -58.383684 -34.5964977, -58.3836128 -34.5964946, -58.3836115 -34.5965159, -58.3835592 -34.5965136, -58.3835775 -34.596232))",48Q3CJ38+FG5G
