latitude,longitude,area_in_meters,confidence,geometry,full_plus_code
-34.57145324,-58.47610413,18.6212,0.7606,"POLYGON((-58.4760702322117 -34.5714702086705, -58.4761137863902 -34.5714214582718, -58.4761380517547 -34.5714362916579, -58.4760944975848 -34.5714850420659, -58.4760702322117 -34.5714702086705))",48Q3CGHF+CH6W
-34.5692249,-58.47745266,60.6954,0.7464,"POLYGON((-58.4774953 -34.5692732, -58.4773815 -34.5692142, -58.4774101 -34.5691766, -58.4775238 -34.5692356, -58.4774953 -34.5692732))",48Q3CGJF+8274
-34.57121763,-58.4789654,18.0683,0.7282,"POLYGON((-58.4789369317515 -34.5712319964503, -58.4789561980021 -34.5711911007877, -58.4789938724049 -34.5712032450337, -58.47897460617 -34.5712441407017, -58.4789369317515 -34.5712319964503))",48Q3CGHC+GC76
-34.57178398,-58.47730907,175.3918,0.83,"POLYGON((-58.4773324187347 -34.5716862899744, -58.4774101661511 -34.5717299178734, -58.4772857157503 -34.5718816636208, -58.4772079682522 -34.5718380356458, -58.4773324187347 -34.5716862899744))",48Q3CGHF+73PJ
-34.57284871,-58.47993588,74.1448,0.6752,"POLYGON((-58.4798787442711 -34.5728532044854, -58.4798929863358 -34.5728625202013, -58.4799694800667 -34.5727825054094, -58.4800099447519 -34.5728089732729, -58.4799117287609 -34.5729117102333, -58.4798570219882 -34.5728759266201, -58.4798787442711 -34.5728532044854))",48Q3CGGC+V282
-34.57217187,-58.47768654,122.1647,0.6899,"POLYGON((-58.4776271062872 -34.5721493521297, -58.4776707048903 -34.572173942447, -58.4777448697773 -34.5720839715661, -58.4777873974467 -34.5721079578196, -58.4776714566395 -34.5722486078756, -58.4775853303103 -34.572200031252, -58.4776271062872 -34.5721493521297))",48Q3CGHC+4WP2
-34.57238822,-58.47724289,128.9732,0.8297,"POLYGON((-58.4771247265853 -34.5723576207999, -58.4771481895892 -34.5723300790982, -58.4771895085838 -34.5723541634432, -58.4772127534393 -34.5723268777734, -58.4773463872507 -34.5724047711126, -58.4772996794459 -34.5724595985415, -58.4771247265853 -34.5723576207999))",48Q3CGHF+24RC
-34.5694939,-58.47606435,80.1162,0.7353,"POLYGON((-58.4760705370227 -34.5694333305584, -58.476109885934 -34.5694590338475, -58.476103714819 -34.5694654982865, -58.4761293131336 -34.5694822194679, -58.4760618129879 -34.5695529279533, -58.4759968657385 -34.569510503447, -58.4760705370227 -34.5694333305584))",48Q3CGJF+6H39
-34.5713607,-58.47912951,44.7722,0.7609,"POLYGON((-58.479076556201 -34.5713831603754, -58.4791440996006 -34.5713129726167, -58.4791824523367 -34.5713382260607, -58.4791149089497 -34.5714084138398, -58.479076556201 -34.5713831603754))",48Q3CGHC+F85H
-34.56998145,-58.47795661,21.7658,0.6729,"POLYGON((-58.4779182345 -34.5699775805206, -58.477941378302 -34.5699520586892, -58.4779949817915 -34.5699853195294, -58.4779718379971 -34.5700108413704, -58.4779182345 -34.5699775805206))",48Q3CGJC+2R3M
-34.56934965,-58.47947899,96.8326,0.6927,"POLYGON((-58.4794038089974 -34.5693850066459, -58.4794942256679 -34.5692792270775, -58.4795541692361 -34.5693142871758, -58.4794637526072 -34.5694200667866, -58.4794038089974 -34.5693850066459))",48Q3CGJC+7664
-34.57030044,-58.47856917,142.4658,0.6862,"POLYGON((-58.4784731372852 -34.5702971398659, -58.4785341844966 -34.5702263842123, -58.4786652109105 -34.570303737211, -58.4786041637587 -34.5703744929277, -58.4784731372852 -34.5702971398659))",48Q3CGHC+VHFX
-34.57139431,-58.4760419,57.1029,0.7041,"POLYGON((-58.475984635344 -34.571403168162, -58.4760287190275 -34.5713473735437, -58.4760991567998 -34.5713854532401, -58.4760550731461 -34.5714412478817, -58.475984635344 -34.571403168162))",48Q3CGHF+CHW8
-34.57063445,-58.47732356,26.8111,0.7538,"POLYGON((-58.4772861320531 -34.5706460758865, -58.4773060665512 -34.5706047018259, -58.4773609909861 -34.5706228090982, -58.4773410565116 -34.5706641831669, -58.4772861320531 -34.5706460758865))",48Q3CGHF+P3VP
-34.57056452,-58.47947698,464.273,0.7651,"POLYGON((-58.4794923193055 -34.570418080341, -58.4796390020953 -34.5705041646669, -58.4794616372492 -34.5707109568742, -58.479314954263 -34.5706248723426, -58.4794923193055 -34.570418080341))",48Q3CGHC+Q6CG
-34.57298516,-58.47804019,77.5212,0.8044,"POLYGON((-58.4779704843436 -34.5729867053369, -58.4780159413795 -34.5729310796399, -58.4781098976967 -34.5729836132288, -58.4780644406978 -34.5730392389594, -58.4779704843436 -34.5729867053369))",48Q3CGGC+RQ4G
-34.56951455,-58.47908758,49.2102,0.7336,"POLYGON((-58.4790343482836 -34.5695249364338, -58.479065510372 -34.5694733115663, -58.4791405676974 -34.5695043130675, -58.4791102016583 -34.5695556422855, -58.4790343482836 -34.5695249364338))",48Q3CGJC+59VC
-34.56985171,-58.47605181,33.5289,0.7602,"POLYGON((-58.4760070477675 -34.5698570064895, -58.4760552640937 -34.5698144698582, -58.47609652192 -34.5698464703025, -58.476048443194 -34.5698888855618, -58.4760070477675 -34.5698570064895))",48Q3CGJF+3H4V
-34.57314442,-58.47750986,17.1087,0.7333,"POLYGON((-58.4774738435573 -34.5731713168702, -58.4775283007581 -34.5731072965508, -58.4775458580441 -34.5731175148556, -58.4774914008507 -34.5731815351826, -58.4774738435573 -34.5731713168702))",48Q3CGGC+PXX8
-34.5689598,-58.47793542,246.1525,0.8358,"POLYGON((-58.4779280364099 -34.5688633497418, -58.4780743401283 -34.5689505845992, -58.4780083084809 -34.5690263631294, -58.4779354286336 -34.5689829079176, -58.4779018064929 -34.5690214928942, -58.4778708887795 -34.5690030579221, -58.4778300816043 -34.5690498884098, -58.4777875753476 -34.5690245436271, -58.4779280364099 -34.5688633497418))",48Q3CGJC+CR8J
-34.57186531,-58.4795668,65.4189,0.8117,"POLYGON((-58.4794981977237 -34.5718603034034, -58.47953238541 -34.5718159655049, -58.479635401155 -34.5718703149882, -58.4796012135033 -34.5719146529146, -58.4794981977237 -34.5718603034034))",48Q3CGHC+7539
-34.57297061,-58.47674768,33.1776,0.6713,"POLYGON((-58.4767046663692 -34.5729817750211, -58.4767451511802 -34.5729333800651, -58.4767906861907 -34.5729594429936, -58.4767502013939 -34.5730078379644, -58.4767046663692 -34.5729817750211))",48Q3CGGF+R862
-34.56967533,-58.47632072,15.4816,0.6522,"POLYGON((-58.4762896360353 -34.5696792911454, -58.4763047938872 -34.569652903626, -58.4763518049884 -34.5696713818394, -58.4763366471482 -34.5696977693644, -58.4762896360353 -34.5696792911454))",48Q3CGJF+4FFW
-34.57003265,-58.47980288,44.9785,0.724,"POLYGON((-58.4797477117919 -34.5700283613075, -58.4797801507715 -34.5699908459839, -58.4798580544922 -34.5700369388088, -58.4798256155312 -34.5700744541523, -58.4797477117919 -34.5700283613075))",48Q3CGHC+X3PM
-34.56899959,-58.47875532,96.6555,0.7753,"POLYGON((-58.4786788706821 -34.5690054064489, -58.478731022906 -34.5689393459137, -58.4788317662816 -34.5689937679335, -58.4787796141072 -34.5690598285103, -58.4786788706821 -34.5690054064489))",48Q3CGJC+CF55
-34.57145934,-58.47679038,66.3108,0.7733,"POLYGON((-58.4767187170376 -34.5714955260474, -58.4767890617671 -34.571407489117, -58.476866634308 -34.5714498998809, -58.4768400470293 -34.5714831741155, -58.4767981150314 -34.5714602488977, -58.4767543576135 -34.5715150116217, -58.4767187170376 -34.5714955260474))",48Q3CGHF+C78P
-34.57084244,-58.47816545,69.3998,0.8018,"POLYGON((-58.4781035191636 -34.5708564041648, -58.4781492605985 -34.5707910566404, -58.4782273821019 -34.5708284728066, -58.4781816407098 -34.570893820359, -58.4781035191636 -34.5708564041648))",48Q3CGHC+MP88
-34.57209711,-58.47970212,52.0892,0.6679,"POLYGON((-58.4796391965278 -34.5720898524257, -58.4796684057238 -34.5720525664004, -58.4797650455559 -34.5721043657704, -58.4797358363866 -34.5721416518179, -58.4796391965278 -34.5720898524257))",48Q3CGHC+5474
-34.57160687,-58.47817294,57.1148,0.8429,"POLYGON((-58.4781151630665 -34.5716139565535, -58.4781580272539 -34.5715601513033, -58.4782307227516 -34.5715997770528, -58.4781878585924 -34.5716535823275, -58.4781151630665 -34.5716139565535))",48Q3CGHC+9P4M
-34.57058967,-58.47679526,120.2276,0.6732,"POLYGON((-58.4767101977921 -34.5705930696276, -58.4767761098772 -34.5705210220396, -58.4768803298652 -34.5705862610368, -58.4768144178214 -34.5706583086783, -58.4767101977921 -34.5705930696276))",48Q3CGHF+Q78G
-34.56992831,-58.47751361,60.7646,0.8204,"POLYGON((-58.4775186273678 -34.5698773577352, -58.4775734364982 -34.5699155441844, -58.4775085744223 -34.5699792461071, -58.4774537652777 -34.5699410596296, -58.4775186273678 -34.5698773577352))",48Q3CGJC+2XHW
-34.56899954,-58.48023102,29.1109,0.686,"POLYGON((-58.4801879926447 -34.569001549455, -58.4802129695511 -34.5689671574985, -58.4802740589925 -34.5689975156611, -58.480249082103 -34.5690319076296, -58.4801879926447 -34.569001549455))",48Q3CGJ9+CW24
-34.56924789,-58.47996677,33.2223,0.6753,"POLYGON((-58.4799235627057 -34.5692568171334, -58.4799605928567 -34.5692114043941, -58.4800099777676 -34.5692389591804, -58.4799729476323 -34.5692843719342, -58.4799235627057 -34.5692568171334))",48Q3CGJC+8232
-34.56930859,-58.47750579,28.9076,0.7257,"POLYGON((-58.4774651147261 -34.5693157964666, -58.4775023081725 -34.5692743028152, -58.4775464606334 -34.5693013837753, -58.4775092671978 -34.5693428774396, -58.4774651147261 -34.5693157964666))",48Q3CGJC+7XHQ
-34.5711173,-58.47762276,46.9985,0.8277,"POLYGON((-58.4775711131693 -34.5711411765504, -58.4776309315167 -34.5710688291302, -58.4776744035803 -34.5710934230012, -58.4776145852548 -34.571165770442, -58.4775711131693 -34.5711411765504))",48Q3CGHC+HX26
-34.57148635,-58.4760021,41.8075,0.6763,"POLYGON((-58.4760105638211 -34.5714403811782, -58.4760509909018 -34.5714634067681, -58.4759936324567 -34.5715323133396, -58.4759532053571 -34.5715092877315, -58.4760105638211 -34.5714403811782))",48Q3CGHF+CH5H
-34.57300029,-58.48014005,64.488,0.6943,"POLYGON((-58.4800805520442 -34.5730143708931, -58.4801239673846 -34.5729508564025, -58.4801995376298 -34.5729861996564, -58.4801561223302 -34.5730497141724, -58.4800805520442 -34.5730143708931))",48Q3CGG9+QWXW
-34.56943456,-58.47862374,12.2979,0.6566,"POLYGON((-58.478594937474 -34.5694328645864, -58.4786116058277 -34.5694128794113, -58.4786525542175 -34.5694362486539, -58.4786358858698 -34.5694562338346, -58.478594937474 -34.5694328645864))",48Q3CGJC+6HCJ
-34.57292587,-58.47607648,56.4604,0.7534,"POLYGON((-58.4760183975074 -34.5729302573061, -58.476061477697 -34.5728792554577, -58.4761345446635 -34.5729214833028, -58.4760914644994 -34.5729724851751, -58.4760183975074 -34.5729302573061))",48Q3CGGF+RHFW
-34.57235539,-58.48001212,55.5704,0.7025,"POLYGON((-58.4799521423905 -34.5723547235739, -58.4799889420348 -34.5723096306478, -58.4800720956156 -34.5723560616731, -58.4800352959973 -34.5724011546238, -58.4799521423905 -34.5723547235739))",48Q3CGH9+3X5P
-34.57174063,-58.47702965,44.0373,0.7828,"POLYGON((-58.4769718123681 -34.5717448362041, -58.4769905954695 -34.5717219336196, -58.4770096175291 -34.5717326079148, -58.4770358704382 -34.5717005972211, -58.4770818798645 -34.5717264155433, -58.477036843875 -34.5717813288406, -58.4769718123681 -34.5717448362041))",48Q3CGHF+8556
-34.57104259,-58.47715027,66.6398,0.7649,"POLYGON((-58.4770885905776 -34.5710532429623, -58.4771424705395 -34.5709908728868, -58.4772119416157 -34.5710319368659, -58.4771580616818 -34.5710943069707, -58.4770885905776 -34.5710532429623))",48Q3CGHF+H4Q6
-34.57093765,-58.47767254,12.2145,0.7569,"POLYGON((-58.4776462008792 -34.5709424015731, -58.4776683312886 -34.5709156358196, -58.4776988696667 -34.5709329126153, -58.477676739263 -34.5709596783741, -58.4776462008792 -34.5709424015731))",48Q3CGHC+JWGF
-34.57183219,-58.47619301,29.394,0.6957,"POLYGON((-58.4762032968007 -34.5718663253474, -58.4761504828996 -34.5718313842397, -58.4761827191912 -34.5717980450914, -58.4762355330834 -34.5718329861854, -58.4762032968007 -34.5718663253474))",48Q3CGHF+7G7Q
-34.57298794,-58.47913199,36.5989,0.7337,"POLYGON((-58.4790808816479 -34.5729833983658, -58.4791074152545 -34.5729505899949, -58.4791831117274 -34.5729924763664, -58.479156578139 -34.5730252847534, -58.4790808816479 -34.5729833983658))",48Q3CGGC+R85H
-34.57053777,-58.47885489,59.3126,0.813,"POLYGON((-58.4787851523364 -34.5705238831325, -58.4788155273521 -34.5704881646866, -58.478924637266 -34.570551653818, -58.4788942622759 -34.5705873722902, -58.4787851523364 -34.5705238831325))",48Q3CGHC+QFJG
-34.56945777,-58.47765313,23.0001,0.6786,"POLYGON((-58.4776146561813 -34.5694587979123, -58.4776370625473 -34.5694288511418, -58.4776915981116 -34.5694567113685, -58.477669159123 -34.5694867017664, -58.4776146561813 -34.5694587979123))",48Q3CGJC+6W9J
-34.57109759,-58.4768795,35.3852,0.6918,"POLYGON((-58.476832339936 -34.5710975078671, -58.4768641295766 -34.5710607092158, -58.4769266518253 -34.5710976659661, -58.4768948621991 -34.5711344646329, -58.476832339936 -34.5710975078671))",48Q3CGHF+H695
-34.56979429,-58.47991669,53.4879,0.7578,"POLYGON((-58.4798587700056 -34.5697878609708, -58.4799025932994 -34.569747379188, -58.4799746158725 -34.569800729038, -58.4799307925876 -34.5698412108462, -58.4798587700056 -34.5697878609708))",48Q3CGJC+32P8
-34.56936585,-58.4758209,74.4542,0.8151,"POLYGON((-58.47575532236 -34.5693778053275, -58.4758197610976 -34.569310304052, -58.4758864877952 -34.5693538911893, -58.4758220490808 -34.5694213924989, -58.47575532236 -34.5693778053275))",48Q3CGJF+7M38
-34.56952424,-58.47849524,89.9999,0.6659,"POLYGON((-58.4784110396182 -34.5695332857415, -58.4784330817168 -34.5695068576341, -58.4784580505223 -34.5695211073695, -58.478505798125 -34.5694638587029, -58.4785694855912 -34.5695002051803, -58.4784996959309 -34.5695838819933, -58.4784110396182 -34.5695332857415))",48Q3CGJC+5JR2
-34.57085207,-58.47949472,87.1957,0.8316,"POLYGON((-58.4794232593313 -34.5708606401326, -58.4794758471603 -34.5707944114802, -58.4795661893502 -34.5708434952441, -58.479513601565 -34.570909723934, -58.4794232593313 -34.5708606401326))",48Q3CGHC+M62R
-34.57317782,-58.47742421,17.9147,0.7514,"POLYGON((-58.4773935302227 -34.5731871015897, -58.4774155857289 -34.5731517511374, -58.4774548938012 -34.5731685309608, -58.4774328383078 -34.5732038814197, -58.4773935302227 -34.5731871015897))",48Q3CGGF+P2GV
-34.56966305,-58.4761158,24.4267,0.6773,"POLYGON((-58.4760771798969 -34.5696821316072, -58.4761261839546 -34.5696268402382, -58.4761544063251 -34.5696439557088, -58.4761054022767 -34.5696992470891, -58.4760771798969 -34.5696821316072))",48Q3CGJF+4HJF
-34.57086574,-58.47650109,76.9006,0.7893,"POLYGON((-58.4764332523566 -34.5708686780766, -58.4764877455327 -34.5708106389016, -58.4765689219288 -34.5708627894028, -58.4765144287779 -34.570920828613, -58.4764332523566 -34.5708686780766))",48Q3CGHF+M959
-34.56999688,-58.47828723,82.6295,0.8314,"POLYGON((-58.478242665603 -34.5699602558036, -58.4782829034197 -34.5699840501638, -58.4783165230724 -34.5699451481995, -58.478363480523 -34.5699729161295, -58.4782947325389 -34.5700524657851, -58.4782075372377 -34.5700009034583, -58.478242665603 -34.5699602558036))",48Q3CGJC+2M45
-34.56954795,-58.48002138,52.4404,0.6534,"POLYGON((-58.480055125305 -34.5695816512768, -58.4800359410716 -34.5695706963012, -58.4800228163214 -34.5695864232931, -58.4799633426411 -34.5695524613687, -58.4800035535132 -34.5695042779151, -58.4800822114024 -34.5695491947929, -58.480055125305 -34.5695816512768))",48Q3CGJ9+5XQ3
-34.57175135,-58.47805481,107.397,0.742,"POLYGON((-58.4779775230874 -34.5717816521721, -58.4780607687871 -34.5716807676998, -58.4781320998167 -34.5717210407435, -58.478048854166 -34.5718219252617, -58.4779775230874 -34.5717816521721))",48Q3CGHC+7QWR
-34.57107983,-58.47861175,137.2852,0.7501,"POLYGON((-58.4785229873638 -34.5711161733088, -58.4786246090555 -34.5709986000214, -58.4787005032898 -34.5710434840736, -58.4785988816552 -34.571161057422, -58.4785229873638 -34.5711161733088))",48Q3CGHC+HH6V
-34.56972274,-58.47947217,81.9223,0.793,"POLYGON((-58.4794024477979 -34.5697293429403, -58.4794533308541 -34.5696668177791, -58.4795418895116 -34.5697161316662, -58.4794910064922 -34.5697786568612, -58.4794024477979 -34.5697293429403))",48Q3CGJC+4665
-34.5709746,-58.47579505,73.6572,0.6661,"POLYGON((-58.4757988507097 -34.5709152303332, -58.475857829423 -34.5709456418099, -58.4757912576887 -34.5710339812801, -58.4757322789336 -34.5710035697718, -58.4757988507097 -34.5709152303332))",48Q3CGHF+JM84
-34.57208327,-58.4766079,37.0592,0.723,"POLYGON((-58.4765610748278 -34.5720898006727, -58.4765899020798 -34.5720469128676, -58.4766547344428 -34.5720767293425, -58.4766259072147 -34.5721196171623, -58.4765610748278 -34.5720898006727))",48Q3CGHF+596P
-34.56902103,-58.47691714,10.8551,0.6724,"POLYGON((-58.476897261925 -34.5690340929243, -58.4769019958906 -34.5690041709035, -58.4769370277471 -34.5690079633929, -58.4769322937937 -34.5690378854147, -58.476897261925 -34.5690340929243))",48Q3CGJF+96W4
-34.56935961,-58.47920859,100.5451,0.8518,"POLYGON((-58.479135855936 -34.5693623974425, -58.4791617146825 -34.5693313466189, -58.4791394966277 -34.5693186857175, -58.4791613436002 -34.569292452163, -58.479290298749 -34.5693659368024, -58.479242593076 -34.5694232212248, -58.479135855936 -34.5693623974425))",48Q3CGJC+783M
-34.5727707,-58.47640901,121.0096,0.8153,"POLYGON((-58.476313275869 -34.5727563018468, -58.4763598688446 -34.5727012293205, -58.4765047430983 -34.5727850911211, -58.4764581501733 -34.5728401637034, -58.476313275869 -34.5727563018468))",48Q3CGGF+VCW5
-34.57279044,-58.47978321,170.6953,0.6842,"POLYGON((-58.4798239628001 -34.5728689273659, -58.4796746531314 -34.5727887820021, -58.4797339586294 -34.5727131872079, -58.4798562894447 -34.5727788510631, -58.4798711485971 -34.5727599105223, -58.4798981273634 -34.5727743919583, -58.4798239628001 -34.5728689273659))",48Q3CGGC+V3P9
-34.57004494,-58.47872397,79.8585,0.7089,"POLYGON((-58.4786559102078 -34.5700539769253, -58.4787086542399 -34.5699893445743, -58.4787920232372 -34.570035897225, -58.4787392792435 -34.5701005296102, -58.4786559102078 -34.5700539769253))",48Q3CGHC+XGJ9
-34.57276906,-58.47595099,84.1977,0.8899,"POLYGON((-58.475881450877 -34.5727801892508, -58.4759434378026 -34.572710800619, -58.4760205299383 -34.5727579210903, -58.4759585430457 -34.5728273097589, -58.475881450877 -34.5727801892508))",48Q3CGGF+VJV8
-34.57143112,-58.47762184,65.4781,0.7509,"POLYGON((-58.4775614384062 -34.5714460835829, -58.4776167934962 -34.5713791345085, -58.4776822423769 -34.5714161613876, -58.4776268873168 -34.5714831104909, -58.4775614384062 -34.5714460835829))",48Q3CGHC+CXCJ
-34.57099342,-58.47698707,48.9014,0.7025,"POLYGON((-58.4769324456459 -34.5710223367557, -58.4770024394989 -34.570941313862, -58.4770416822 -34.5709645101057, -58.4769716883674 -34.5710455330197, -58.4769324456459 -34.5710223367557))",48Q3CGHF+J627
-34.56973313,-58.47718332,73.079,0.7418,"POLYGON((-58.4771178206437 -34.5697464515263, -58.4771549814683 -34.569689552037, -58.4771788008283 -34.569700196583, -58.4771866140838 -34.5696882331553, -58.4772476173714 -34.5697154946538, -58.4772026433405 -34.5697843575983, -58.4771178206437 -34.5697464515263))",48Q3CGJF+444J
-34.570454,-58.47736601,66.1734,0.8054,"POLYGON((-58.4772978404762 -34.5704447219104, -58.4773365361024 -34.5704023199459, -58.4774341790233 -34.5704632917171, -58.4773954834203 -34.5705056937114, -58.4772978404762 -34.5704447219104))",48Q3CGHF+R36V
-34.57237253,-58.47944067,88.765,0.7907,"POLYGON((-58.4794759260522 -34.5724292156178, -58.4793428653988 -34.5723542608497, -58.4793591254199 -34.5723345110255, -58.4793969278401 -34.5723558056394, -58.4794256947667 -34.5723208645709, -58.4795209529583 -34.5723745246864, -58.4794759260522 -34.5724292156178))",48Q3CGHC+3635
-34.56874863,-58.47724706,37.8259,0.706,"POLYGON((-58.4772184124013 -34.5687650854531, -58.4772270776557 -34.5687547798318, -58.4772011508608 -34.5687398626613, -58.4772270484112 -34.5687090625953, -58.47729446194 -34.5687478494327, -58.4772598991519 -34.568788955136, -58.4772184124013 -34.5687650854531))",48Q3CGJF+G422
-34.57099527,-58.48022806,110.6277,0.8273,"POLYGON((-58.4801476956299 -34.571009550349, -58.4802301582663 -34.5709272991942, -58.4803084320883 -34.570980994731, -58.4802259694797 -34.5710632459376, -58.4801476956299 -34.571009550349))",48Q3CGH9+JW24
-34.56921048,-58.47913504,53.1788,0.7946,"POLYGON((-58.4791426245826 -34.5692206415393, -58.4791251867532 -34.5692489764215, -58.4790762350877 -34.5692283623321, -58.4791126643244 -34.5691691681794, -58.4792021382171 -34.5692068466002, -58.4791831468482 -34.569237705891, -58.4791426245826 -34.5692206415393))",48Q3CGJC+889G
-34.5724573,-58.47749542,47.2715,0.8437,"POLYGON((-58.4774392168267 -34.5724547636592, -58.4774720431608 -34.5724149417405, -58.4775516356651 -34.5724598331674, -58.4775188093509 -34.5724996551088, -58.4774392168267 -34.5724547636592))",48Q3CGHF+226J
-34.56919678,-58.47678945,35.072,0.7127,"POLYGON((-58.4767418116225 -34.569213171746, -58.4767758941229 -34.5691742574289, -58.4767878170668 -34.5691814029052, -58.4768098832424 -34.5691562084181, -58.4768378830366 -34.5691729888144, -58.4767817343745 -34.5692370976345, -58.4767418116225 -34.569213171746))",48Q3CGJF+87G4
-34.5714315,-58.47967789,109.8664,0.8504,"POLYGON((-58.4797005740801 -34.5713540057541, -58.4797598135615 -34.571389490436, -58.4796551991285 -34.5715089894035, -58.4795959595988 -34.5714735046696, -58.4797005740801 -34.5713540057541))",48Q3CGHC+C4GM
-34.57052618,-58.47611091,595.9784,0.8215,"POLYGON((-58.4759184 -34.5705404, -58.4760062 -34.5704458, -58.4760432 -34.5704692, -58.4761771 -34.5703248, -58.4762483 -34.57037, -58.4761932 -34.5704294, -58.4762182 -34.5704452, -58.4761393 -34.5705302, -58.4762645 -34.5706096, -58.4761767 -34.5707043, -58.4759184 -34.5705404))",48Q3CGHF+QHJV
-34.57197467,-58.47991422,53.8769,0.7333,"POLYGON((-58.4798642309981 -34.5719965558052, -58.4798877284531 -34.5719333358365, -58.479964206094 -34.5719527848217, -58.4799407086908 -34.5720160048035, -58.4798642309981 -34.5719965558052))",48Q3CGHC+6284
-34.56920692,-58.47863805,42.0716,0.6718,"POLYGON((-58.4785896312894 -34.569217854802, -58.4786312272543 -34.5691657921956, -58.4786864687126 -34.5691959928136, -58.4786448727682 -34.5692480554379, -58.4785896312894 -34.569217854802))",48Q3CGJC+8G9P
-34.57255118,-58.47702266,30.2828,0.7597,"POLYGON((-58.4769824339544 -34.572567680646, -58.4770357090469 -34.572505144767, -58.4770525322869 -34.5725149508362, -58.4770359656679 -34.5725343972406, -58.4770576755971 -34.5725470516977, -58.4770209671368 -34.5725901411857, -58.4769824339544 -34.572567680646))",48Q3CGGF+X5HV
-34.57080477,-58.4766848,55.4316,0.7943,"POLYGON((-58.4766172358177 -34.5707984734855, -58.4766467172619 -34.5707675717969, -58.4766901845613 -34.5707959469294, -58.4767151591784 -34.570769769143, -58.4767504054677 -34.5707927776301, -58.4766959494238 -34.5708498571305, -58.4766172358177 -34.5707984734855))",48Q3CGHF+M8GR
-34.56980877,-58.48025555,77.655,0.7902,"POLYGON((-58.4801890738369 -34.5698204097439, -58.4802449073102 -34.5697532599537, -58.4803220158618 -34.5697971303442, -58.4802661824239 -34.5698642801677, -58.4801890738369 -34.5698204097439))",48Q3CGJ9+3VHQ
-34.57182151,-58.47714347,10.6294,0.7271,"POLYGON((-58.4771191611524 -34.5718275213448, -58.477141245109 -34.5718005939054, -58.4771677976313 -34.5718154938812, -58.4771457136797 -34.5718424213253, -58.4771191611524 -34.5718275213448))",48Q3CGHF+74H3
-34.56956857,-58.47917543,95.4249,0.7468,"POLYGON((-58.4791022673865 -34.5695874183584, -58.4791727288584 -34.5695052198324, -58.4792486029767 -34.5695497242183, -58.4791781415468 -34.5696319227874, -58.4791022673865 -34.5695874183584))",48Q3CGJC+58G7
-34.5712954,-58.47870973,33.0678,0.707,"POLYGON((-58.4786615036512 -34.5712919572378, -58.4786868818754 -34.5712601007531, -58.4787579693002 -34.5712988496642, -58.4787325910926 -34.5713307061631, -58.4786615036512 -34.5712919572378))",48Q3CGHC+FGM3
-34.56912738,-58.47925804,29.6386,0.8085,"POLYGON((-58.4792594676503 -34.5690908393506, -58.4792984567497 -34.5691125954473, -58.479256611442 -34.5691639094074, -58.4792176223281 -34.5691421532983, -58.4792594676503 -34.5690908393506))",48Q3CGJC+87XW
-34.5719556,-58.47901249,53.0948,0.7495,"POLYGON((-58.4789619046014 -34.5719781929553, -58.4790015919913 -34.5719089176231, -58.4790630674368 -34.5719330151209, -58.4790233800875 -34.5720022904717, -58.4789619046014 -34.5719781929553))",48Q3CGHC+699P
-34.57166123,-58.47688784,54.653,0.8039,"POLYGON((-58.4768941838938 -34.5716100570216, -58.4769431982753 -34.5716377897119, -58.4768814995752 -34.5717124014918, -58.4768324851677 -34.5716846687787, -58.4768941838938 -34.5716100570216))",48Q3CGHF+86QG
-34.57001895,-58.47993389,29.5343,0.6742,"POLYGON((-58.4799536635653 -34.5700552612469, -58.4798877570659 -34.5700075781617, -58.4799141249878 -34.5699826404421, -58.4799800314813 -34.5700303235133, -58.4799536635653 -34.5700552612469))",48Q3CGHC+X2W6
-34.57146437,-58.47986794,34.2901,0.6671,"POLYGON((-58.4798320763353 -34.571490998337, -58.4798569623254 -34.5714255562321, -58.4799037943942 -34.5714377417089, -58.4798789084388 -34.5715031838223, -58.4798320763353 -34.571490998337))",48Q3CGHC+C36C
-34.56922562,-58.47671023,86.9451,0.8003,"POLYGON((-58.4766667660609 -34.5692515119359, -58.4766901584437 -34.5692320807368, -58.4766435881279 -34.5691937180015, -58.4766858539285 -34.5691586093261, -58.4767810608335 -34.5692370368208, -58.4767154026538 -34.5692915767369, -58.4766667660609 -34.5692515119359))",48Q3CGJF+883V
-34.57139862,-58.47673918,93.966,0.6613,"POLYGON((-58.4766671731208 -34.571417455615, -58.4767319061395 -34.5713364418071, -58.4768111939749 -34.5713797904554, -58.4767464610027 -34.5714608043037, -58.4766671731208 -34.571417455615))",48Q3CGHF+C8R3
-34.57267624,-58.47832061,51.814,0.734,"POLYGON((-58.4782558349842 -34.5726651222006, -58.4782839878931 -34.5726306698398, -58.4783853835951 -34.5726873606314, -58.4783572307105 -34.5727218130147, -58.4782558349842 -34.5726651222006))",48Q3CGGC+WMFW
-34.57242411,-58.48013517,55.6897,0.8451,"POLYGON((-58.4800751041606 -34.572423382542, -58.4801119037657 -34.5723782895791, -58.4801952359929 -34.5724248201928, -58.480158436413 -34.5724699131798, -58.4800751041606 -34.572423382542))",48Q3CGH9+2WQ4
-34.57013859,-58.47858072,79.9019,0.7892,"POLYGON((-58.4785114014723 -34.5701751581057, -58.4785990841474 -34.5700723004641, -58.4786500440315 -34.5701020254183, -58.4785623613906 -34.5702048830953, -58.4785114014723 -34.5701751581057))",48Q3CGHC+WHVF
